성별,연령계층별,연,월,항목,자료값
계,20 - 24세,2014,6,실업률[%],10.8
계,20 - 24세,2014,7,실업률[%],9.6
계,20 - 24세,2014,8,실업률[%],8.6
계,20 - 24세,2014,9,실업률[%],9.4
계,20 - 24세,2014,10,실업률[%],8.9
계,20 - 24세,2014,11,실업률[%],8.7
계,20 - 24세,2014,12,실업률[%],9.8
계,20 - 24세,2015,1,실업률[%],11.6
계,20 - 24세,2015,2,실업률[%],13.9
계,20 - 24세,2015,3,실업률[%],12.5
계,20 - 24세,2015,4,실업률[%],11.8
계,20 - 24세,2015,5,실업률[%],10.1
계,20 - 24세,2015,6,실업률[%],11.9
계,20 - 24세,2015,7,실업률[%],10.1
계,20 - 24세,2015,8,실업률[%],8.1
계,20 - 24세,2015,9,실업률[%],8.8
계,20 - 24세,2015,10,실업률[%],8.4
계,20 - 24세,2015,11,실업률[%],9.4
계,20 - 24세,2015,12,실업률[%],9.4
계,20 - 24세,2016,1,실업률[%],11.2
계,20 - 24세,2016,2,실업률[%],13.4
계,20 - 24세,2016,3,실업률[%],13.3
계,20 - 24세,2016,4,실업률[%],11.6
계,20 - 24세,2016,5,실업률[%],10.2
계,20 - 24세,2016,6,실업률[%],11.8
계,20 - 24세,2016,7,실업률[%],11.1
계,20 - 24세,2016,8,실업률[%],10.3
계,20 - 24세,2016,9,실업률[%],10.7
계,20 - 24세,2016,10,실업률[%],9.2
계,20 - 24세,2016,11,실업률[%],8
계,20 - 24세,2016,12,실업률[%],8.4
계,20 - 24세,2017,1,실업률[%],8.8
계,20 - 24세,2017,2,실업률[%],14.1
계,20 - 24세,2017,3,실업률[%],12.6
계,20 - 24세,2017,4,실업률[%],12.7
계,20 - 24세,2017,5,실업률[%],11.1
계,20 - 24세,2017,6,실업률[%],11.4
계,20 - 24세,2017,7,실업률[%],9.3
계,20 - 24세,2017,8,실업률[%],9.3
계,20 - 24세,2017,9,실업률[%],9.6
계,20 - 24세,2017,10,실업률[%],9.3
계,20 - 24세,2017,11,실업률[%],9.3
계,20 - 24세,2017,12,실업률[%],9.9
계,20 - 24세,2018,1,실업률[%],9.4
계,20 - 24세,2018,2,실업률[%],12.2
계,20 - 24세,2018,3,실업률[%],13.6
계,20 - 24세,2018,4,실업률[%],11
계,20 - 24세,2018,5,실업률[%],11.2
계,20 - 24세,2018,6,실업률[%],10.4
계,20 - 24세,2018,7,실업률[%],10.8
계,20 - 24세,2018,8,실업률[%],11.5
계,20 - 24세,2018,9,실업률[%],10.3
계,20 - 24세,2018,10,실업률[%],9.3
계,20 - 24세,2018,11,실업률[%],9
계,20 - 24세,2018,12,실업률[%],9.8
계,20 - 24세,2019,1,실업률[%],10.1
계,20 - 24세,2019,2,실업률[%],11.6
계,20 - 24세,2019,3,실업률[%],13.3
계,20 - 24세,2019,4,실업률[%],13.9
계,20 - 24세,2019,5,실업률[%],11.8
계,20 - 24세,2019,6,실업률[%],12.8
계,20 - 24세,2019,7,실업률[%],11.5
계,20 - 24세,2019,8,실업률[%],8.2
계,20 - 24세,2019,9,실업률[%],8.5
계,20 - 24세,2019,10,실업률[%],8.4
계,20 - 24세,2019,11,실업률[%],8.7
계,20 - 24세,2019,12,실업률[%],9.5
계,20 - 24세,2020,1,실업률[%],9.3
계,20 - 24세,2020,2,실업률[%],11.6
계,20 - 24세,2020,3,실업률[%],12.2
계,20 - 24세,2020,4,실업률[%],12.4
계,20 - 24세,2020,5,실업률[%],12.4
계,20 - 24세,2020,6,실업률[%],12.4
계,20 - 24세,2020,7,실업률[%],10.8
계,20 - 24세,2020,8,실업률[%],8.6
계,20 - 24세,2020,9,실업률[%],10.3
계,20 - 24세,2020,10,실업률[%],9.3
계,20 - 24세,2020,11,실업률[%],9.4
계,20 - 24세,2020,12,실업률[%],10.3
계,20 - 24세,2021,1,실업률[%],11.9
계,20 - 24세,2021,2,실업률[%],11.6
계,20 - 24세,2021,3,실업률[%],11.4
계,20 - 24세,2021,4,실업률[%],11.1
계,20 - 24세,2021,5,실업률[%],9.3
계,25 - 29세,2011,1,실업률[%],6.7
계,25 - 29세,2011,2,실업률[%],7
계,25 - 29세,2011,3,실업률[%],8.3
계,25 - 29세,2011,4,실업률[%],8
계,25 - 29세,2011,5,실업률[%],7.1
계,25 - 29세,2011,6,실업률[%],6
계,25 - 29세,2011,7,실업률[%],5.5
계,25 - 29세,2011,8,실업률[%],5.4
계,25 - 29세,2011,9,실업률[%],5.3
계,25 - 29세,2011,10,실업률[%],5.8
계,25 - 29세,2011,11,실업률[%],5.7
계,25 - 29세,2011,12,실업률[%],6.3
계,25 - 29세,2012,1,실업률[%],6.5
계,25 - 29세,2012,2,실업률[%],7.2
계,25 - 29세,2012,3,실업률[%],7.2
계,25 - 29세,2012,4,실업률[%],7.6
계,25 - 29세,2012,5,실업률[%],7.2
계,25 - 29세,2012,6,실업률[%],6.6
계,25 - 29세,2012,7,실업률[%],5.6
계,25 - 29세,2012,8,실업률[%],5.6
계,25 - 29세,2012,9,실업률[%],6.1
계,25 - 29세,2012,10,실업률[%],6.7
계,25 - 29세,2012,11,실업률[%],6.4
계,25 - 29세,2012,12,실업률[%],6.2
계,25 - 29세,2013,1,실업률[%],6.4
계,25 - 29세,2013,2,실업률[%],8
계,25 - 29세,2013,3,실업률[%],6.9
계,25 - 29세,2013,4,실업률[%],6.8
계,25 - 29세,2013,5,실업률[%],6.7
계,25 - 29세,2013,6,실업률[%],7.2
계,25 - 29세,2013,7,실업률[%],6.6
계,25 - 29세,2013,8,실업률[%],6.8
계,25 - 29세,2013,9,실업률[%],7.5
계,25 - 29세,2013,10,실업률[%],7.4
계,25 - 29세,2013,11,실업률[%],7.5
계,25 - 29세,2013,12,실업률[%],7.3
계,25 - 29세,2014,1,실업률[%],6.9
계,25 - 29세,2014,2,실업률[%],9.7
계,25 - 29세,2014,3,실업률[%],8.8
계,25 - 29세,2014,4,실업률[%],9.5
계,25 - 29세,2014,5,실업률[%],8.2
계,25 - 29세,2014,6,실업률[%],8.8
계,25 - 29세,2014,7,실업률[%],8.2
계,25 - 29세,2014,8,실업률[%],8.4
계,25 - 29세,2014,9,실업률[%],8.1
계,25 - 29세,2014,10,실업률[%],7.6
계,25 - 29세,2014,11,실업률[%],7.5
계,25 - 29세,2014,12,실업률[%],8
계,25 - 29세,2015,1,실업률[%],7.4
계,25 - 29세,2015,2,실업률[%],9.1
계,25 - 29세,2015,3,실업률[%],9.5
계,25 - 29세,2015,4,실업률[%],9.2
계,25 - 29세,2015,5,실업률[%],9
계,25 - 29세,2015,6,실업률[%],8.4
계,25 - 29세,2015,7,실업률[%],8.1
계,25 - 29세,2015,8,실업률[%],7.6
계,25 - 29세,2015,9,실업률[%],7.3
계,25 - 29세,2015,10,실업률[%],6.7
계,25 - 29세,2015,11,실업률[%],7.4
계,25 - 29세,2015,12,실업률[%],7.5
계,25 - 29세,2016,1,실업률[%],8.3
계,25 - 29세,2016,2,실업률[%],11.8
계,25 - 29세,2016,3,실업률[%],10.6
계,25 - 29세,2016,4,실업률[%],10.4
계,25 - 29세,2016,5,실업률[%],9.3
계,25 - 29세,2016,6,실업률[%],9.5
계,25 - 29세,2016,7,실업률[%],8.2
계,25 - 29세,2016,8,실업률[%],8.9
계,25 - 29세,2016,9,실업률[%],8.8
계,25 - 29세,2016,10,실업률[%],8
계,25 - 29세,2016,11,실업률[%],8.2
계,25 - 29세,2016,12,실업률[%],8.4
계,25 - 29세,2017,1,실업률[%],8.3
계,25 - 29세,2017,2,실업률[%],11.4
계,25 - 29세,2017,3,실업률[%],10.4
계,25 - 29세,2017,4,실업률[%],10.4
계,25 - 29세,2017,5,실업률[%],8.5
계,25 - 29세,2017,6,실업률[%],10
계,25 - 29세,2017,7,실업률[%],9.1
계,25 - 29세,2017,8,실업률[%],9.4
계,25 - 29세,2017,9,실업률[%],9.2
계,25 - 29세,2017,10,실업률[%],8.4
계,25 - 29세,2017,11,실업률[%],9.4
계,25 - 29세,2017,12,실업률[%],8.9
계,25 - 29세,2018,1,실업률[%],8.1
계,25 - 29세,2018,2,실업률[%],8.2
계,25 - 29세,2018,3,실업률[%],10.5
계,25 - 29세,2018,4,실업률[%],10.5
계,25 - 29세,2018,5,실업률[%],10.3
계,25 - 29세,2018,6,실업률[%],8.4
계,25 - 29세,2018,7,실업률[%],8.3
계,25 - 29세,2018,8,실업률[%],9
계,25 - 29세,2018,9,실업률[%],8.3
계,25 - 29세,2018,10,실업률[%],8.1
계,25 - 29세,2018,11,실업률[%],7.6
계,25 - 29세,2018,12,실업률[%],7.9
계,25 - 29세,2019,1,실업률[%],7.9
계,25 - 29세,2019,2,실업률[%],8.1
계,25 - 29세,2019,3,실업률[%],9.5
계,25 - 29세,2019,4,실업률[%],10.4
계,25 - 29세,2019,5,실업률[%],9.2
계,25 - 29세,2019,6,실업률[%],9.3
계,25 - 29세,2019,7,실업률[%],8.7
계,25 - 29세,2019,8,실업률[%],6.6
계,25 - 29세,2019,9,실업률[%],6.8
계,25 - 29세,2019,10,실업률[%],6.7
계,25 - 29세,2019,11,실업률[%],6.2
계,25 - 29세,2019,12,실업률[%],6.1
계,25 - 29세,2020,1,실업률[%],6.6
계,25 - 29세,2020,2,실업률[%],7.6
계,25 - 29세,2020,3,실업률[%],8.5
계,25 - 29세,2020,4,실업률[%],7.6
계,25 - 29세,2020,5,실업률[%],9.2
계,25 - 29세,2020,6,실업률[%],10.2
계,25 - 29세,2020,7,실업률[%],9.1
계,25 - 29세,2020,8,실업률[%],7.1
계,25 - 29세,2020,9,실업률[%],8.2
계,25 - 29세,2020,10,실업률[%],8
계,25 - 29세,2020,11,실업률[%],7.6
계,25 - 29세,2020,12,실업률[%],7.2
계,25 - 29세,2021,1,실업률[%],8
계,25 - 29세,2021,2,실업률[%],9.2
계,25 - 29세,2021,3,실업률[%],9.2
계,25 - 29세,2021,4,실업률[%],9.5
계,25 - 29세,2021,5,실업률[%],9.4
계,30 - 34세,2011,1,실업률[%],4.4
계,30 - 34세,2011,2,실업률[%],5.3
계,30 - 34세,2011,3,실업률[%],4.8
계,30 - 34세,2011,4,실업률[%],4.7
계,30 - 34세,2011,5,실업률[%],4
계,30 - 34세,2011,6,실업률[%],4.1
계,30 - 34세,2011,7,실업률[%],3.6
계,30 - 34세,2011,8,실업률[%],3.7
계,30 - 34세,2011,9,실업률[%],3.4
계,30 - 34세,2011,10,실업률[%],3.4
계,30 - 34세,2011,11,실업률[%],3.1
계,30 - 34세,2011,12,실업률[%],3
계,30 - 34세,2012,1,실업률[%],3
계,30 - 34세,2012,2,실업률[%],3.5
계,30 - 34세,2012,3,실업률[%],3.5
계,30 - 34세,2012,4,실업률[%],3.3
계,30 - 34세,2012,5,실업률[%],2.9
계,30 - 34세,2012,6,실업률[%],3.3
계,30 - 34세,2012,7,실업률[%],3.1
계,30 - 34세,2012,8,실업률[%],3
계,30 - 34세,2012,9,실업률[%],2.9
계,30 - 34세,2012,10,실업률[%],2.8
계,30 - 34세,2012,11,실업률[%],3.2
계,30 - 34세,2012,12,실업률[%],3.4
계,30 - 34세,2013,1,실업률[%],4.1
계,30 - 34세,2013,2,실업률[%],4.1
계,30 - 34세,2013,3,실업률[%],4
계,30 - 34세,2013,4,실업률[%],3.6
계,30 - 34세,2013,5,실업률[%],3.7
계,30 - 34세,2013,6,실업률[%],3.5
계,30 - 34세,2013,7,실업률[%],3.8
계,30 - 34세,2013,8,실업률[%],4
계,30 - 34세,2013,9,실업률[%],3.4
계,30 - 34세,2013,10,실업률[%],3.5
계,30 - 34세,2013,11,실업률[%],3.5
계,30 - 34세,2013,12,실업률[%],3.2
계,30 - 34세,2014,1,실업률[%],3.1
계,30 - 34세,2014,2,실업률[%],4.2
계,30 - 34세,2014,3,실업률[%],4
계,30 - 34세,2014,4,실업률[%],4.1
계,30 - 34세,2014,5,실업률[%],3.7
계,30 - 34세,2014,6,실업률[%],3.7
계,30 - 34세,2014,7,실업률[%],3.4
계,30 - 34세,2014,8,실업률[%],3.4
계,30 - 34세,2014,9,실업률[%],2.9
계,30 - 34세,2014,10,실업률[%],3.2
계,30 - 34세,2014,11,실업률[%],2.8
계,30 - 34세,2014,12,실업률[%],3.1
계,30 - 34세,2015,1,실업률[%],3.2
계,30 - 34세,2015,2,실업률[%],3.6
계,30 - 34세,2015,3,실업률[%],3.5
계,30 - 34세,2015,4,실업률[%],3.9
계,30 - 34세,2015,5,실업률[%],3.4
계,30 - 34세,2015,6,실업률[%],3.6
계,30 - 34세,2015,7,실업률[%],2.9
계,30 - 34세,2015,8,실업률[%],2.9
계,30 - 34세,2015,9,실업률[%],3
계,30 - 34세,2015,10,실업률[%],2.8
계,30 - 34세,2015,11,실업률[%],3.2
계,30 - 34세,2015,12,실업률[%],3.1
계,30 - 34세,2016,1,실업률[%],2.9
계,30 - 34세,2016,2,실업률[%],3.9
계,30 - 34세,2016,3,실업률[%],4
계,30 - 34세,2016,4,실업률[%],4.3
계,30 - 34세,2016,5,실업률[%],3.4
계,30 - 34세,2016,6,실업률[%],3.9
계,30 - 34세,2016,7,실업률[%],3.9
계,30 - 34세,2016,8,실업률[%],4
계,30 - 34세,2016,9,실업률[%],3.6
계,30 - 34세,2016,10,실업률[%],4
계,30 - 34세,2016,11,실업률[%],3.7
계,30 - 34세,2016,12,실업률[%],4.1
계,30 - 34세,2017,1,실업률[%],4.4
계,30 - 34세,2017,2,실업률[%],4.5
계,30 - 34세,2017,3,실업률[%],4.5
계,30 - 34세,2017,4,실업률[%],5.2
계,30 - 34세,2017,5,실업률[%],3.6
계,30 - 34세,2017,6,실업률[%],3.9
계,30 - 34세,2017,7,실업률[%],3.5
계,30 - 34세,2017,8,실업률[%],3.7
계,30 - 34세,2017,9,실업률[%],3.6
계,30 - 34세,2017,10,실업률[%],4.1
계,30 - 34세,2017,11,실업률[%],3.7
계,30 - 34세,2017,12,실업률[%],4.3
계,30 - 34세,2018,1,실업률[%],4.4
계,30 - 34세,2018,2,실업률[%],4.3
계,30 - 34세,2018,3,실업률[%],4.9
계,30 - 34세,2018,4,실업률[%],5.1
계,30 - 34세,2018,5,실업률[%],4.6
계,30 - 34세,2018,6,실업률[%],4.1
계,30 - 34세,2018,7,실업률[%],4.5
계,30 - 34세,2018,8,실업률[%],4.5
계,30 - 34세,2018,9,실업률[%],4.4
계,30 - 34세,2018,10,실업률[%],4.2
계,30 - 34세,2018,11,실업률[%],4.3
계,30 - 34세,2018,12,실업률[%],3.9
계,30 - 34세,2019,1,실업률[%],4.1
계,30 - 34세,2019,2,실업률[%],4.4
계,30 - 34세,2019,3,실업률[%],4.8
계,30 - 34세,2019,4,실업률[%],5.1
계,30 - 34세,2019,5,실업률[%],4.6
계,30 - 34세,2019,6,실업률[%],4.5
계,30 - 34세,2019,7,실업률[%],4.6
계,30 - 34세,2019,8,실업률[%],3.7
계,30 - 34세,2019,9,실업률[%],3.5
계,30 - 34세,2019,10,실업률[%],3.6
계,30 - 34세,2019,11,실업률[%],3.7
계,30 - 34세,2019,12,실업률[%],3.3
계,30 - 34세,2020,1,실업률[%],3.5
계,30 - 34세,2020,2,실업률[%],3.4
계,30 - 34세,2020,3,실업률[%],3.9
계,30 - 34세,2020,4,실업률[%],4.5
계,30 - 34세,2020,5,실업률[%],4.9
계,30 - 34세,2020,6,실업률[%],4.6
계,30 - 34세,2020,7,실업률[%],4.3
계,30 - 34세,2020,8,실업률[%],3.3
계,30 - 34세,2020,9,실업률[%],3.8
계,30 - 34세,2020,10,실업률[%],4.3
계,30 - 34세,2020,11,실업률[%],3.9
계,30 - 34세,2020,12,실업률[%],4.2
계,30 - 34세,2021,1,실업률[%],4.9
계,30 - 34세,2021,2,실업률[%],4.8
계,30 - 34세,2021,3,실업률[%],4.9
계,30 - 34세,2021,4,실업률[%],4.3
계,30 - 34세,2021,5,실업률[%],4.3
계,35 - 39세,2011,1,실업률[%],2.9
계,35 - 39세,2011,2,실업률[%],3.2
계,35 - 39세,2011,3,실업률[%],3.5
계,35 - 39세,2011,4,실업률[%],3.2
계,35 - 39세,2011,5,실업률[%],2.4
계,35 - 39세,2011,6,실업률[%],2.7
계,35 - 39세,2011,7,실업률[%],2.6
계,35 - 39세,2011,8,실업률[%],3.1
계,35 - 39세,2011,9,실업률[%],2.8
계,35 - 39세,2011,10,실업률[%],2.5
계,35 - 39세,2011,11,실업률[%],2.7
계,35 - 39세,2011,12,실업률[%],2.5
계,35 - 39세,2012,1,실업률[%],2.7
계,35 - 39세,2012,2,실업률[%],3.4
계,35 - 39세,2012,3,실업률[%],3.3
계,35 - 39세,2012,4,실업률[%],3.4
계,35 - 39세,2012,5,실업률[%],3.3
계,35 - 39세,2012,6,실업률[%],2.7
계,35 - 39세,2012,7,실업률[%],2.7
계,35 - 39세,2012,8,실업률[%],2.5
계,35 - 39세,2012,9,실업률[%],2.5
계,35 - 39세,2012,10,실업률[%],2.5
계,35 - 39세,2012,11,실업률[%],2.3
계,35 - 39세,2012,12,실업률[%],2
계,35 - 39세,2013,1,실업률[%],2.5
계,35 - 39세,2013,2,실업률[%],2.8
계,35 - 39세,2013,3,실업률[%],2.4
계,35 - 39세,2013,4,실업률[%],2.5
계,35 - 39세,2013,5,실업률[%],2.4
계,35 - 39세,2013,6,실업률[%],2.4
계,35 - 39세,2013,7,실업률[%],2.3
계,35 - 39세,2013,8,실업률[%],2.2
계,35 - 39세,2013,9,실업률[%],1.5
계,35 - 39세,2013,10,실업률[%],1.7
계,35 - 39세,2013,11,실업률[%],1.7
계,35 - 39세,2013,12,실업률[%],2.2
계,35 - 39세,2014,1,실업률[%],2.1
계,35 - 39세,2014,2,실업률[%],2.9
계,35 - 39세,2014,3,실업률[%],2.8
계,35 - 39세,2014,4,실업률[%],3.1
계,35 - 39세,2014,5,실업률[%],2.8
계,35 - 39세,2014,6,실업률[%],3
계,35 - 39세,2014,7,실업률[%],2.9
계,35 - 39세,2014,8,실업률[%],2.8
계,35 - 39세,2014,9,실업률[%],2.7
계,35 - 39세,2014,10,실업률[%],2.8
계,35 - 39세,2014,11,실업률[%],2.4
계,35 - 39세,2014,12,실업률[%],2.3
계,35 - 39세,2015,1,실업률[%],2.5
계,35 - 39세,2015,2,실업률[%],2.9
계,35 - 39세,2015,3,실업률[%],3.1
계,35 - 39세,2015,4,실업률[%],3.2
계,35 - 39세,2015,5,실업률[%],2.8
계,35 - 39세,2015,6,실업률[%],3
계,35 - 39세,2015,7,실업률[%],2.9
계,35 - 39세,2015,8,실업률[%],3.2
계,35 - 39세,2015,9,실업률[%],3.2
계,35 - 39세,2015,10,실업률[%],3.1
계,35 - 39세,2015,11,실업률[%],2.6
계,35 - 39세,2015,12,실업률[%],2.4
계,35 - 39세,2016,1,실업률[%],2.5
계,35 - 39세,2016,2,실업률[%],2.9
계,35 - 39세,2016,3,실업률[%],2.7
계,35 - 39세,2016,4,실업률[%],2.4
계,35 - 39세,2016,5,실업률[%],2.7
계,35 - 39세,2016,6,실업률[%],2.3
계,35 - 39세,2016,7,실업률[%],2.4
계,35 - 39세,2016,8,실업률[%],2.5
계,35 - 39세,2016,9,실업률[%],2.8
계,35 - 39세,2016,10,실업률[%],2.7
계,35 - 39세,2016,11,실업률[%],2.2
계,35 - 39세,2016,12,실업률[%],2.1
계,35 - 39세,2017,1,실업률[%],2.3
계,35 - 39세,2017,2,실업률[%],2.9
계,35 - 39세,2017,3,실업률[%],3.2
계,35 - 39세,2017,4,실업률[%],2.9
계,35 - 39세,2017,5,실업률[%],2.7
계,35 - 39세,2017,6,실업률[%],2.7
계,35 - 39세,2017,7,실업률[%],2.4
계,35 - 39세,2017,8,실업률[%],2.8
계,35 - 39세,2017,9,실업률[%],2.2
계,35 - 39세,2017,10,실업률[%],2.1
계,35 - 39세,2017,11,실업률[%],2.2
계,35 - 39세,2017,12,실업률[%],1.9
계,35 - 39세,2018,1,실업률[%],1.9
계,35 - 39세,2018,2,실업률[%],2.2
계,35 - 39세,2018,3,실업률[%],2.7
계,35 - 39세,2018,4,실업률[%],2.6
계,35 - 39세,2018,5,실업률[%],2.9
계,35 - 39세,2018,6,실업률[%],2.9
계,35 - 39세,2018,7,실업률[%],2.6
계,35 - 39세,2018,8,실업률[%],3.1
계,35 - 39세,2018,9,실업률[%],2.9
계,35 - 39세,2018,10,실업률[%],2.4
계,35 - 39세,2018,11,실업률[%],1.8
계,35 - 39세,2018,12,실업률[%],1.8
계,35 - 39세,2019,1,실업률[%],2
계,35 - 39세,2019,2,실업률[%],2.7
계,35 - 39세,2019,3,실업률[%],2.8
계,35 - 39세,2019,4,실업률[%],3.1
계,35 - 39세,2019,5,실업률[%],3
계,35 - 39세,2019,6,실업률[%],3.1
계,35 - 39세,2019,7,실업률[%],3
계,35 - 39세,2019,8,실업률[%],2.5
계,35 - 39세,2019,9,실업률[%],2.3
계,35 - 39세,2019,10,실업률[%],2.5
계,35 - 39세,2019,11,실업률[%],2.3
계,35 - 39세,2019,12,실업률[%],2.2
계,35 - 39세,2020,1,실업률[%],2.4
계,35 - 39세,2020,2,실업률[%],3.2
계,35 - 39세,2020,3,실업률[%],2.8
계,35 - 39세,2020,4,실업률[%],2.7
계,35 - 39세,2020,5,실업률[%],3.1
계,35 - 39세,2020,6,실업률[%],2.9
계,35 - 39세,2020,7,실업률[%],2.7
계,35 - 39세,2020,8,실업률[%],2.6
계,35 - 39세,2020,9,실업률[%],3.4
계,35 - 39세,2020,10,실업률[%],3.7
계,35 - 39세,2020,11,실업률[%],3.5
계,35 - 39세,2020,12,실업률[%],3.4
계,35 - 39세,2021,1,실업률[%],3.8
계,35 - 39세,2021,2,실업률[%],3.2
계,35 - 39세,2021,3,실업률[%],3.3
계,35 - 39세,2021,4,실업률[%],3
계,35 - 39세,2021,5,실업률[%],2.3
계,40 - 44세,2011,1,실업률[%],2
계,40 - 44세,2011,2,실업률[%],2.9
계,40 - 44세,2011,3,실업률[%],2.6
계,40 - 44세,2011,4,실업률[%],2.3
계,40 - 44세,2011,5,실업률[%],2.3
계,40 - 44세,2011,6,실업률[%],2.2
계,40 - 44세,2011,7,실업률[%],2
